local,category,intercept,coefficients,columns,length
서울특별시 서초구,네일,-36.35429149645256,22.40815057582597,promo_day_cnt,17
서울특별시 서초구,네일,-36.35429149645256,31.17539841092804,promo_ssn_cnt,17
서울특별시 서초구,네일,-36.35429149645256,36.39182649851106,promo_disc_cnt,17
서울특별시 서초구,네일,-36.35429149645256,-0.214399416384026,promo_mem_cnt,17
서울특별시 서초구,네일,-36.35429149645256,62.51508378502946,promo_co_cnt,17
서울특별시 서초구,네일,-36.35429149645256,4.749945221080087,avg_temp,17
서울특별시 서초구,네일,-36.35429149645256,-3.707054450360252,ilgyo,17
서울특별시 서초구,네일,-36.35429149645256,0.15800721491928701,avg_rhm,17
서울특별시 서초구,네일,-36.35429149645256,-0.3236874688343396,pm10,17
서울특별시 서초구,네일,-36.35429149645256,-5.051194602258343,cloud,17
서울특별시 서초구,네일,-36.35429149645256,72.91791959060586,gen_cd_F,17
서울특별시 서초구,네일,-36.35429149645256,-72.91791959060583,gen_cd_M,17
서울특별시 서초구,네일,-36.35429149645256,-80.0950174226024,agegr_20_1,17
서울특별시 서초구,네일,-36.35429149645256,135.5421368876382,agegr_20_2,17
서울특별시 서초구,네일,-36.35429149645256,-0.40461852053957537,agegr_20_3,17
서울특별시 서초구,네일,-36.35429149645256,-55.04250094449621,agegr_20_4,17
서울특별시 서초구,네일,-36.35429149645256,0.0,서울특별시 서초구,17
